trade_id,quantity,price,symbol,direction,maturity
FH54F,14,984.3435105230959,AMZN,SELL,30
T7GM0,21,264.17858389205134,GOOG,SELL,20
1W82K,930,160.9047177391696,BRK.A,SELL,10
6IITO,640,714.7913152227361,BRK.A,SELL,30
7VD5S,370,347.5340866666528,MSFT,SELL,20
EQYBH,792,948.4262486790866,TSLA,SELL,30
4ZNZF,975,333.8416171936866,NVDA,SELL,10
9WD6W,648,342.66754522003436,GOOG,SELL,10
RV25W,877,978.3192779495522,AAPL,BUY,1
HR0ZM,539,466.64804066767863,GOOG,SELL,20
UED1U,809,992.4010966774711,META,SELL,1
EWF2X,130,299.86005693335767,AAPL,BUY,10
SY981,433,349.9807548243324,BRK.A,BUY,10
YJLIR,419,511.1721356793044,META,SELL,10
9K569,936,487.15368954639405,TSLA,BUY,5
1M1UB,439,714.7032749319956,AAPL,BUY,20
F6P6E,132,424.4278627463787,GOOG,BUY,20
YSRTV,299,897.1885906767395,MSFT,SELL,10
D1ZGO,540,424.05384661557997,AAPL,SELL,5
5EMVS,343,129.06939387746553,JPM,SELL,30
SAL5Z,156,374.1412237849336,BRK.A,BUY,1
NENY0,919,465.8359885875442,TSLA,SELL,1
J2OXB,180,224.5282840077173,AAPL,SELL,20
14PEN,778,888.3495670820938,GOOG,BUY,1
0CA40,568,224.09088135224448,V,BUY,20
YNNR9,330,484.6662235771813,AMZN,BUY,30
3KA1K,611,719.4208235661855,AMZN,BUY,20
WDYWR,425,240.66308629373052,JPM,BUY,10
EORH7,553,738.3421649505902,JPM,BUY,20
E3FKP,332,460.83840795080977,V,SELL,10
RNF4C,468,960.3751085770907,V,BUY,20
E190S,438,227.63282987543948,META,SELL,5
19NKE,711,540.2816899228304,AAPL,SELL,1
C230L,707,346.05970950718336,JPM,SELL,10
X7U9R,479,442.7976663143779,AAPL,BUY,10
O6DQH,508,237.07513331903652,NVDA,BUY,1
RVAVA,775,499.37779235242857,GOOG,SELL,5
T028H,253,825.2539601426515,TSLA,SELL,20
WGRQX,784,688.7667226800353,META,BUY,10
LD6LX,265,133.8541081436647,BRK.A,BUY,20
XXSU9,187,818.2107570887873,AAPL,SELL,5
QM8LI,232,160.23343830335713,GOOG,SELL,5
F5OV5,104,125.93157973492877,NVDA,BUY,5
VO7WB,398,722.3950690264635,AAPL,SELL,1
0WTD1,582,280.0262497789962,GOOG,SELL,10
4NOHI,881,876.838346641225,TSLA,SELL,30
OC4YB,129,607.7257187889732,AAPL,SELL,30
Y6DHS,44,420.38780573804866,V,SELL,1
OQYGH,918,319.1238988675263,TSLA,SELL,1
J4ZNH,926,540.5658767666707,GOOG,BUY,5
ODWLJ,869,971.3467750857997,MSFT,BUY,30
XZSQZ,976,728.3736236591839,V,BUY,5
YSNU6,970,630.6723848657599,JPM,SELL,30
38YF7,48,948.803956586885,META,BUY,30
INGON,951,698.9705952397006,MSFT,BUY,20
DIWL8,885,452.25863572831327,META,SELL,20
CPYI1,614,494.54890328235444,MSFT,BUY,30
GWSSP,374,406.26392644260375,AAPL,BUY,5
NCSD1,60,929.1139626049888,JPM,BUY,5
UF9YH,209,221.12628312919963,GOOG,BUY,10
4A0UU,79,789.4286456142318,AAPL,SELL,20
68K4J,938,943.2417509032032,JPM,BUY,20
YGTFD,260,748.4700885322018,NVDA,SELL,20
58U3J,598,744.5558966813127,AAPL,BUY,30
EGQTN,127,901.6712456321644,BRK.A,BUY,5
5P35K,323,683.7747773583975,META,BUY,10
GOUUR,73,812.0798313509254,NVDA,SELL,20
EU8WC,425,657.365350298399,V,SELL,10
WC0C5,29,191.14383560650447,GOOG,SELL,5
DTI4P,991,605.8811751845859,GOOG,SELL,5
Z1N74,778,314.8316532311316,TSLA,SELL,10
TMWX7,695,640.7076681686547,AMZN,BUY,30
BWRFQ,298,276.60541102156947,V,BUY,1
G82WM,998,262.5015925977269,GOOG,SELL,5
EKRB3,128,393.8040473542441,NVDA,BUY,5
FNZH2,977,615.7400628055148,AAPL,BUY,1
0OHY1,573,224.36202086984042,AAPL,BUY,5
5GYIV,31,847.9633459174044,GOOG,SELL,30
9NT77,428,444.0046783443237,GOOG,BUY,30
6LW8Z,137,985.999408120791,MSFT,SELL,30
Q3FAV,420,638.7081168188216,AMZN,SELL,30
FQ4I6,202,886.135741024725,TSLA,BUY,10
76ZQY,358,253.77965363091883,MSFT,SELL,20
J6AYT,882,699.9405760366136,META,SELL,30
VAOFK,975,808.3886203570677,META,BUY,1
S2KJV,724,751.1842512971557,META,BUY,1
6EV97,947,562.3643615432413,META,SELL,1
GSITR,950,383.4317639302103,NVDA,SELL,10
JVHTY,74,226.34888751621293,BRK.A,SELL,1
7MNMZ,668,325.01845161428196,AAPL,SELL,20
3N82C,172,427.75425187526565,TSLA,BUY,30
CUDPL,12,151.24334061098438,META,BUY,20
4E5V7,30,621.6752734742702,META,SELL,1
2HEOV,674,814.3773368936637,AMZN,SELL,30
IDGGB,271,247.4198840804268,META,BUY,1
KP9BG,137,517.8005495376166,MSFT,SELL,30
FL3PE,164,552.8129058520805,NVDA,BUY,1
WW4SQ,272,702.4411052646185,AMZN,BUY,1
MDCYI,281,442.98726852405986,AMZN,SELL,20
2BG0J,653,955.8063211122757,GOOG,BUY,30
VWEW5,772,792.5156754590902,AAPL,BUY,10
K7PSK,483,211.06565722743807,NVDA,SELL,1
LRRGV,132,290.32327328477913,AMZN,BUY,5
S26JU,627,993.0390782890574,MSFT,SELL,20
F51JV,669,307.7101985782122,AAPL,BUY,20
NOEEN,803,341.3981149335175,GOOG,SELL,30
1WJKT,250,999.9685002602857,TSLA,BUY,20
SHY1Q,261,726.1735812581105,TSLA,SELL,1
WI9DL,687,800.9301143326107,V,BUY,30
Q8C30,649,397.7139241909307,MSFT,BUY,5
54JY2,832,736.7288117085612,AAPL,SELL,1
GEETL,857,210.94072298860647,META,BUY,1
I45T5,185,686.8383535842917,MSFT,SELL,20
U8BHS,355,382.70191973212957,MSFT,SELL,30
064Q9,87,301.77283196369154,JPM,BUY,1
VC2NJ,16,126.81542478221101,TSLA,BUY,10
2SU47,783,227.87468124299363,NVDA,SELL,5
RAISE,512,246.50181368422193,JPM,SELL,1
YUUX7,605,852.1608630457055,NVDA,BUY,20
FZTUD,566,473.61300304623336,V,BUY,20
SYYEB,715,333.80435191194294,TSLA,SELL,1
0OEOM,517,192.14313836551167,GOOG,BUY,30
IOIVY,908,328.2560537941031,AAPL,SELL,5
8D8UF,941,613.9766694456235,GOOG,SELL,1
JFH98,749,794.0059551471796,GOOG,BUY,20
ITU8F,635,391.84184703845904,V,SELL,10
ALO5W,294,461.48290510719954,BRK.A,SELL,30
KYQJ5,677,151.42077184276783,NVDA,BUY,1
DJ9WV,35,237.02508807215906,GOOG,SELL,10
I41RT,672,238.59058872166668,AAPL,BUY,20
0AJ9T,4,735.1087844035646,JPM,SELL,10
AFVP7,815,693.9218357850344,MSFT,BUY,20
4DS37,975,130.12723844413617,V,BUY,30
QAP1M,316,131.46158735997503,MSFT,BUY,20
B36EW,182,733.7614989735545,AAPL,BUY,1
1D4IH,375,616.630137211007,TSLA,SELL,20
DBVAP,746,530.2735111209067,JPM,BUY,20
EEWAC,713,996.2359111134626,JPM,SELL,20
YWEQO,853,372.0690724553422,NVDA,BUY,10
2B7B5,538,819.09692427466,AMZN,SELL,10
UID2N,828,269.4234568162961,JPM,BUY,20
QLW6E,694,787.1940275636399,NVDA,SELL,10
R97KZ,514,517.0934737300229,NVDA,SELL,10
I004J,657,616.9610996222016,GOOG,SELL,1
I9K68,72,783.913999739829,JPM,BUY,1
GQYSO,651,779.081722477835,TSLA,BUY,1
6SL94,894,263.81013818452135,TSLA,SELL,20
O0KNR,193,958.517398152758,GOOG,BUY,30
JT76E,385,761.2576783338823,GOOG,SELL,20
OMS0A,402,213.7238156004564,AMZN,BUY,20
Z65E7,859,725.1133382523484,JPM,BUY,20
FM3CX,234,820.3797444308075,BRK.A,BUY,10
FR02Z,152,709.0420792009992,JPM,SELL,30
EACCO,368,655.7231900509461,AMZN,BUY,30
KFNNY,50,297.4998723670843,NVDA,SELL,1
RNLKM,180,938.1391061939139,JPM,SELL,10
JZ46R,770,249.4940001359457,V,BUY,30
TWW94,147,947.2636458335651,V,BUY,1
F1MDL,683,826.2543815215284,MSFT,SELL,10
0OOVQ,971,183.76201220008372,BRK.A,BUY,10
L0MBW,750,415.54204077267934,V,SELL,10
4Y9GK,465,306.7092111636707,JPM,BUY,1
4RW19,109,526.5303368173909,TSLA,BUY,10
AXT48,268,718.8956969139493,MSFT,SELL,1
YYGUS,833,787.8675322188091,AAPL,SELL,5
3JVJ3,922,644.0025002744875,BRK.A,BUY,10
P4G2V,376,476.65414317216386,META,SELL,30
JP3EO,662,353.5104384958572,V,BUY,30
Y0B2G,691,550.0261071015138,BRK.A,SELL,20
CERTT,850,291.99172387183796,META,BUY,30
UWPDQ,924,199.16089520875346,GOOG,BUY,10
N2CVY,949,819.4083176648351,META,BUY,30
42TAJ,235,318.04906276794645,JPM,BUY,5
Q357Y,56,137.96543598641767,MSFT,BUY,1
KIVLB,210,835.523302638726,NVDA,SELL,1
KGLU0,24,891.3174079214982,AAPL,SELL,30
T1VHP,536,403.42867029778097,MSFT,BUY,10
65EQP,977,948.1489590684113,TSLA,SELL,10
9PE8Y,876,768.4968439514182,AAPL,BUY,10
7X43Q,680,480.40527941640704,BRK.A,SELL,30
COIQG,446,529.7664142798636,TSLA,SELL,1
3IIPI,797,537.1608138481761,MSFT,BUY,1
DTBOL,91,363.191380288721,BRK.A,SELL,5
JXBNF,847,510.51301676127326,V,BUY,20
1FV25,792,391.3310024644496,BRK.A,BUY,20
T83VV,189,258.8301252788897,JPM,SELL,1
L5TWL,793,988.978731967673,BRK.A,BUY,5
D635L,485,464.040032107603,GOOG,SELL,10
5A45N,673,789.0852380264561,BRK.A,BUY,1
39JBK,759,846.2661652568378,MSFT,SELL,30
O8C5K,440,916.0671765237954,AAPL,SELL,1
XQPWG,248,450.49309571504256,TSLA,SELL,5
X2XDV,219,896.3289915555436,AMZN,BUY,5
MOKGT,140,113.19964340070615,AMZN,SELL,5
9GBOJ,206,803.3575650984066,GOOG,BUY,30
OZXJP,323,113.3279994936915,AMZN,BUY,10
2A6YY,724,204.0606307263696,MSFT,BUY,10
4ZXBQ,33,153.58958601228176,GOOG,SELL,1
5LQUT,481,926.8595413038188,TSLA,SELL,5
K4KGH,748,490.1743693857745,MSFT,BUY,1
PX9FT,382,551.0497875485694,JPM,BUY,20
HHF2P,472,923.9310773502996,GOOG,SELL,10
ZP9BG,703,914.0559363944511,AMZN,SELL,20
MEWOX,169,531.556614455947,JPM,SELL,20
MNNQU,956,330.3465539540663,META,BUY,30
ANH81,966,686.1345123293316,AAPL,BUY,20
2YWUT,516,419.1989105476416,JPM,SELL,30
QFJI8,182,216.47448697295823,BRK.A,BUY,5
80C6P,681,607.7058143849862,AMZN,SELL,1
WZL6E,99,616.803602740249,NVDA,BUY,5
Y0U5M,970,440.6593151023469,JPM,BUY,10
III1Z,349,170.31671655585407,MSFT,SELL,10
PB77E,649,882.7229584302794,MSFT,BUY,30
6KG5D,330,504.8233659778897,JPM,BUY,1
VQCHR,935,693.570042087557,AAPL,SELL,30
08LF5,176,205.8491305676459,V,SELL,30
B1QPY,359,479.55089641696367,MSFT,BUY,10
9QE2C,74,910.2892461026651,GOOG,SELL,10
LMJRW,401,255.90331540506602,NVDA,SELL,30
8UI97,594,940.8462593165566,GOOG,BUY,30
C5JXE,97,765.7020377102128,AMZN,BUY,5
ZCX39,829,774.3080953163332,GOOG,BUY,5
1DRMG,614,727.8835995165036,TSLA,SELL,10
CDC32,434,567.5670947164112,TSLA,SELL,5
LZJAO,649,591.7209134422528,TSLA,SELL,30
27EQZ,261,905.0785927887299,V,SELL,20
GWR3M,83,663.3802390612117,V,SELL,1
D6YLT,807,937.0869577233825,AAPL,SELL,1
GDVZ5,214,988.5664764554988,GOOG,SELL,10
0R7MC,617,394.46436460793717,AAPL,BUY,30
TGA12,318,439.06075433054247,META,BUY,10
YP2UA,888,668.2793619031478,META,BUY,5
ZF1W7,785,698.3154219458393,GOOG,SELL,5
VYYRO,162,573.7149036846249,NVDA,SELL,1
NUH2G,970,963.4800673320167,TSLA,SELL,10
HZGI6,21,652.1119010239594,JPM,BUY,20
KTFY5,354,352.8528921537385,META,BUY,1
8YMF8,407,599.1393539569832,TSLA,SELL,5
VMV1O,14,832.3593761684087,TSLA,SELL,1
T5CG0,744,633.1401490736099,AMZN,BUY,5
2QTF2,865,891.5289464734296,NVDA,BUY,20
897B1,169,275.2752313422866,GOOG,SELL,5
MY8QZ,473,630.0110870298571,AMZN,BUY,20
SNGB3,49,704.2115543492437,MSFT,SELL,5
G8TIO,248,240.6057082670033,V,BUY,20
Q9JBN,115,645.5711063829832,MSFT,BUY,1
2XQXY,544,857.9894853785064,BRK.A,SELL,1
X0EXM,348,187.0240066599298,AAPL,SELL,30
HURZI,532,502.6834788789165,MSFT,SELL,1
V1RU5,334,118.63910137634332,TSLA,BUY,20
WJJHE,701,200.33301126574878,MSFT,BUY,30
F4EVV,643,399.1918864367726,MSFT,BUY,5
5U9SZ,594,354.49397103900156,MSFT,SELL,5
MDITH,894,808.0953653459711,NVDA,SELL,20
W2RGW,383,522.2624299707427,MSFT,BUY,10
OOX6E,2,225.39004851185365,AMZN,SELL,5
FO4GH,446,834.4227807612908,BRK.A,BUY,1
43120,507,757.2592032187788,META,SELL,1
J47JN,687,677.5082704465534,AAPL,BUY,30
V49VT,299,787.9814460944973,GOOG,BUY,10
H4HQ6,172,464.33175980574856,AMZN,BUY,10
WHNY8,458,594.7702492592136,AAPL,SELL,1
AMGXU,135,365.8274183344914,META,BUY,1
X7XDN,47,535.7593003762984,TSLA,SELL,5
YIXRI,546,613.5370022733485,TSLA,BUY,10
0N7ZK,209,693.0025607565243,MSFT,BUY,5
M05VA,996,394.4427571188672,TSLA,SELL,1
JDV4Z,580,693.3027821114994,BRK.A,BUY,20
0AKNT,430,184.89369937372663,BRK.A,BUY,20
5WRM8,642,541.4455014826698,MSFT,BUY,1
MPGTZ,167,914.834184124267,NVDA,BUY,1
0EV8N,888,603.1939768834014,V,BUY,20
GQLSC,464,140.95481629353338,GOOG,SELL,20
3G101,292,538.006314328948,META,SELL,10
E0RZU,20,725.7523460674671,MSFT,BUY,5
FZ5P3,939,408.677697544617,AMZN,SELL,5
CEZ1I,514,370.0100006092946,GOOG,SELL,20
9THVX,455,103.31959126642998,MSFT,SELL,1
LPTQB,523,655.8693949991688,TSLA,SELL,10
AS95D,728,466.4734859898482,AAPL,BUY,5
DHWGP,547,879.8112674386745,AMZN,BUY,20
T1G09,773,658.9093540448259,AAPL,BUY,5
C8IF5,298,919.6641184145327,META,SELL,1
TWMN3,16,821.0230801355149,AAPL,BUY,1
YEO7C,398,388.71245961904594,GOOG,SELL,10
FS5Z8,380,205.8410897655579,META,BUY,10
W78HI,494,273.5492404953127,V,BUY,1
U4MAJ,823,882.7025784180607,META,SELL,5
CII8I,209,154.16222164698587,JPM,BUY,5
W1WBG,471,835.5625869807744,GOOG,BUY,20
TARE2,458,326.11189677002176,JPM,BUY,20
XJ6NA,400,361.4871239986293,META,BUY,20
99HTL,978,593.7437188972037,META,SELL,10
L7ZXP,94,886.6824366475372,NVDA,SELL,20
WF4IF,517,210.52570222134193,NVDA,BUY,10
2LA7T,903,520.1424478663334,META,BUY,5
4PG2R,166,126.60421212034521,NVDA,BUY,5
483HF,766,623.2522423321814,GOOG,BUY,5
3TXFQ,123,364.3927378266194,GOOG,SELL,5
HA7H1,10,360.88999165744247,GOOG,SELL,20
GDKLQ,206,751.5331372110545,MSFT,SELL,1
P63IE,255,358.9926234723752,META,SELL,20
W1I7V,140,670.5770102746168,JPM,SELL,1
DX9EO,457,354.1377165475295,NVDA,SELL,5
226IU,610,534.2583515730248,V,SELL,30
5NRNG,920,932.1388888262358,NVDA,SELL,5
L75N2,482,657.8538695510442,JPM,BUY,30
U1391,453,539.024822391386,JPM,BUY,20
RZYCN,211,744.1088675174934,V,SELL,30
XLSUK,574,618.2949991149675,GOOG,SELL,1
T4U6I,768,530.5530070876591,JPM,BUY,30
IFZFU,530,273.1141308345681,TSLA,BUY,30
MHK07,891,330.33085252575916,AAPL,BUY,5
5H835,225,170.46554644201504,NVDA,SELL,20
LKPWL,305,915.9104371744354,GOOG,BUY,10
ZWTK6,946,832.1778230526465,AAPL,BUY,20
PJUAD,332,620.361519875217,AMZN,SELL,1
XLPLY,317,540.7111502688232,BRK.A,BUY,30
QPAGQ,313,231.52914505668952,TSLA,SELL,1
PLZ41,355,514.0568777994856,TSLA,SELL,30
DPLXW,720,455.81522128504616,NVDA,SELL,10
3A87T,476,204.95088468119872,BRK.A,BUY,10
ZU0PS,806,154.69183174767733,V,SELL,10
SF793,111,596.0817683362311,AAPL,SELL,1
MI1MV,829,933.1294184283579,META,SELL,30
CZO27,49,291.12104082665763,AMZN,BUY,20
8IV0F,416,850.4600006122806,AMZN,BUY,20
QL3F2,449,650.2861540630353,MSFT,SELL,1
P76SW,718,259.5001988066552,NVDA,SELL,20
DXJOE,112,167.93754682850368,V,SELL,5
YR1R0,620,869.4675070723151,BRK.A,SELL,1
YJI1D,777,233.37144677045546,MSFT,BUY,5
7QW4K,898,845.9862730905393,BRK.A,BUY,30
BVIQ5,295,244.81621544334524,AAPL,BUY,30
DAYBF,885,781.537407022993,V,BUY,1
WRQUL,741,497.53250406353203,GOOG,BUY,5
OL1WM,402,478.26393959262236,TSLA,SELL,30
GLD8N,193,341.01364384033434,JPM,BUY,30
06NHP,718,274.74862542221695,BRK.A,SELL,30
9TK3S,519,488.7204801685953,NVDA,SELL,30
6D4PY,430,231.575267773271,JPM,SELL,10
RYN9E,183,854.9318864540726,AAPL,SELL,30
UK115,699,384.2311572623554,BRK.A,SELL,5
PSRD9,832,104.44450472770137,GOOG,BUY,20
GKTGT,235,550.1882380411483,AAPL,SELL,10
A1JET,46,350.47449323287594,GOOG,SELL,20
TZIER,465,104.95382875910101,NVDA,BUY,5
DLNNZ,251,794.0417034668042,META,BUY,30
NBS7P,29,218.62322170305328,BRK.A,BUY,1
1T0EA,94,668.7458028756321,BRK.A,SELL,10
Q9LZO,457,571.7044621439361,AAPL,SELL,1
93DBG,140,601.1863610693218,MSFT,BUY,5
9X3PO,876,749.1198177350166,JPM,BUY,1
T7WGR,97,845.3299071126526,META,BUY,1
6TOKD,709,485.20922338228564,NVDA,SELL,5
7WN9K,866,671.3242093026306,MSFT,SELL,10
ISL0M,148,717.1893332629407,NVDA,SELL,30
CWSHI,483,679.3142853994356,AMZN,SELL,1
XJ1RT,888,860.6147707775256,META,SELL,20
13DWO,300,803.0314974708423,META,SELL,20
JQI83,617,831.0687529257585,TSLA,SELL,1
0J03O,821,131.3042839708146,BRK.A,SELL,10
2I0N5,555,925.8396213437724,MSFT,BUY,30
323GK,779,651.7103939863159,META,SELL,30
R528O,608,456.4598695719242,GOOG,BUY,1
VMV7D,220,711.3686764026705,JPM,BUY,30
A1IUZ,920,909.6804517267918,JPM,SELL,5
W43KS,837,278.8854468512156,GOOG,BUY,10
E1NWA,810,382.437345365462,META,SELL,10
FHH7U,423,871.7012934588431,META,BUY,5
SS5OT,600,936.3905688539073,META,BUY,10
A82Z3,631,452.2016701524835,AMZN,SELL,1
CSY7S,364,614.9513408199001,BRK.A,BUY,5
3FK50,343,548.5384376751083,AAPL,BUY,10
P8E7A,968,858.7477815265327,AAPL,BUY,30
979RZ,77,292.04195823977557,GOOG,SELL,10
4NDIE,807,501.8638754464089,AMZN,SELL,20
M5OYM,485,980.1049968584853,V,BUY,1
VZI8Y,123,584.5852562132702,AAPL,BUY,1
5QBCS,620,510.2754927030988,AMZN,BUY,20
Y47ZQ,927,181.95589006939522,MSFT,BUY,30
35IFG,857,923.8895069652199,META,SELL,20
YO8V6,676,345.8620993065657,JPM,SELL,1
U2QCM,214,406.84543699704346,GOOG,SELL,30
4FTCU,419,907.9975952180332,TSLA,BUY,1
04KFN,566,871.4461845813996,AMZN,SELL,10
196E5,863,867.5842149620738,MSFT,SELL,10
6ZQ35,623,914.4611928554825,MSFT,SELL,30
GDCDR,802,318.51188274827894,AMZN,SELL,10
0TZ2M,932,168.59628803608703,V,SELL,20
MNSC6,956,246.5692215794079,AAPL,BUY,5
CFXNX,193,406.8959695790102,V,SELL,5
NY7CM,536,647.9081640840335,NVDA,BUY,10
2SGLV,207,958.6976433194186,BRK.A,SELL,10
JI3JT,849,666.1226780096491,AMZN,SELL,5
VYARO,435,994.8741722850715,MSFT,SELL,20
H49GK,669,522.0548591584718,TSLA,SELL,30
65HNF,816,906.834850477422,NVDA,BUY,20
NF4E6,440,476.2153385064616,JPM,SELL,20
31G8I,331,501.88846616927555,BRK.A,SELL,1
E9CYQ,919,214.17893817157423,META,SELL,1
6F1XU,254,560.861788842982,AMZN,BUY,20
3S8Y4,524,100.81153671178762,GOOG,SELL,20
8SMIJ,940,856.3871262952346,MSFT,BUY,5
29YN8,523,207.22845980878728,TSLA,SELL,1
TCY0E,217,624.4349173214417,MSFT,BUY,30
4PPDE,250,251.54391236447006,AAPL,BUY,10
UAOOZ,559,860.0420762574363,NVDA,SELL,1
RAI97,205,170.53888006647486,META,BUY,5
H1WXV,461,889.3878024970248,AMZN,BUY,10
ZEP5A,269,914.2858488340088,JPM,SELL,30
LB4VC,21,102.7110709431893,META,SELL,10
WL3BD,408,216.2818643351115,META,SELL,1
5KW1N,895,748.7005192739516,AAPL,BUY,5
MJ6A8,475,410.6961080513171,AAPL,SELL,20
GZ2GN,648,795.0901423971296,BRK.A,SELL,30
W473E,918,540.3773392111993,V,SELL,30
DSMQL,38,695.2809078260673,AAPL,SELL,1
CUAX9,525,244.70150743223095,AAPL,BUY,10
9XH3U,320,466.9061864528588,GOOG,BUY,20
7D7BI,961,625.2174498100201,AMZN,SELL,1
0WNWI,1000,970.158395044551,JPM,SELL,10
6TR0I,126,666.8435434375776,BRK.A,SELL,20
AX19O,512,552.9882553335375,MSFT,SELL,5
MGREP,56,608.6559920071275,NVDA,SELL,5
RXE45,443,955.9608659000269,BRK.A,SELL,10
MFNQ8,272,955.516577206817,GOOG,BUY,10
TM92O,894,764.1258022423276,JPM,BUY,1
2JGAO,421,103.26448206341998,V,SELL,20
DY7XT,83,460.62836083816507,TSLA,BUY,10
CC6A9,105,982.4619094295645,NVDA,BUY,30
MN8I3,427,244.60092363235185,V,BUY,30
0WUES,739,872.072221681839,MSFT,SELL,10
DQQH4,701,517.4441346405367,V,SELL,20
9CZQF,621,437.4248648987591,BRK.A,BUY,30
WF93B,213,232.55368278075701,AAPL,BUY,1
WSI28,312,364.2928992342111,GOOG,SELL,1
NTJS0,95,646.0251121960769,AMZN,BUY,20
FE4SU,491,222.9568131605961,MSFT,BUY,20
R0UXM,205,865.8406000785747,BRK.A,SELL,30
PVP7W,772,164.09829979144644,GOOG,BUY,10
EA8KZ,783,687.9080317950135,AMZN,BUY,20
O98VL,942,512.5564874656878,MSFT,SELL,1
EBNF5,630,640.7787439526879,TSLA,BUY,20
L216P,935,362.42839016254544,META,BUY,1
TFF8Y,461,199.6954568698419,BRK.A,SELL,10
F5CZO,538,855.658916716961,GOOG,BUY,20
VDG0R,26,543.8516647136428,BRK.A,BUY,20
WNXK9,838,180.7256555620737,JPM,SELL,20
27Q7R,992,592.7402734339046,AAPL,SELL,1
37YWB,4,964.5311047910218,NVDA,BUY,20
ASQWM,711,273.5886794634026,JPM,SELL,1
I93KQ,15,600.7576358432958,AAPL,BUY,5
7GZKN,989,950.4741790452284,NVDA,BUY,20
RXN4M,535,291.3096846564157,JPM,BUY,30
EE65H,583,538.6865399987208,NVDA,BUY,1
0GO79,174,132.8615550295004,MSFT,BUY,30
9Q1ZT,506,799.2698912357367,TSLA,BUY,1
NJ55L,597,345.69250968752004,TSLA,BUY,10
H83UZ,847,304.2370834441184,V,BUY,20
7SUHN,396,750.1467129141067,JPM,BUY,1
D1Y60,652,804.0458566426917,META,SELL,5
VZXHX,668,267.9951582498411,AMZN,BUY,10
G90OJ,614,938.8012964888748,TSLA,SELL,1
BTWGL,900,437.11906833528184,V,BUY,10
D5LJT,193,660.0755221580916,TSLA,SELL,1
OIZA3,410,949.7791063393731,GOOG,SELL,20
0V9D0,826,426.2013454604209,META,SELL,20
JYHGT,823,429.76092813943524,BRK.A,SELL,5
QDY2R,810,602.2915514872708,V,SELL,20
704ZM,666,922.5318410027181,AMZN,SELL,20
WH70P,2,468.6857251088011,JPM,SELL,1
IIO38,249,235.23520338807944,GOOG,SELL,20
CJ3NI,106,418.73311620226167,MSFT,BUY,5
G9SHF,220,717.9083505273286,AAPL,BUY,5
519MX,137,826.2909659578013,MSFT,SELL,10
DUR13,475,836.3860196334789,META,BUY,10
7Q9PF,179,266.8953566929205,NVDA,SELL,20
5OML0,478,653.2155591692509,AAPL,BUY,30
MB4UD,460,368.2555412642807,V,BUY,5
GQFCR,567,653.5297401059947,BRK.A,BUY,1
FBA4K,448,397.49636346584816,AAPL,SELL,20
443QC,325,763.1790235656867,NVDA,SELL,20
BSIVV,320,369.22191165720824,AAPL,BUY,30
5U8AU,970,531.1723661113259,AAPL,SELL,10
VYYXH,396,642.4174692078724,AMZN,BUY,20
E6FBQ,323,185.62772674227938,JPM,BUY,10
412GR,181,902.0298535536066,BRK.A,SELL,10
HTIXO,655,729.9247627102934,MSFT,SELL,20
7XZDC,899,594.4443359085194,META,BUY,20
HYUJD,496,336.0929472249229,V,SELL,5
BB280,198,575.6060555279043,TSLA,BUY,5
UFIKD,770,310.9912747961326,BRK.A,SELL,30
GJ6ZG,822,805.8634371250098,JPM,SELL,5
8T0OQ,60,468.32737103688623,MSFT,BUY,5
LDPA2,711,819.770550284662,BRK.A,SELL,10
29RNB,654,737.9132947585762,TSLA,SELL,20
UTVVJ,737,710.7982236399414,AAPL,BUY,20
G95LM,702,312.2226557412771,META,SELL,5
FCY4G,248,305.0212954063556,JPM,SELL,1
I7AM1,90,834.9524015000848,BRK.A,BUY,30
QL17O,874,992.2954262379089,JPM,SELL,1
FNUH5,132,901.6161268021898,TSLA,SELL,10
W10KL,619,711.1180145505515,JPM,BUY,5
WRLRT,808,598.5661061421708,META,BUY,1
ID7CT,654,711.5989392780837,META,BUY,30
QZALF,315,312.9522814523708,BRK.A,SELL,5
VK374,823,945.9300154711044,NVDA,BUY,1
YJGTT,518,423.53507113274793,TSLA,SELL,5
55756,815,532.0817824522433,AMZN,BUY,30
DLK8U,375,790.1504849024385,AAPL,BUY,5
2EYS2,101,243.37827076169432,AAPL,BUY,10
LROLP,219,836.2510286528417,TSLA,BUY,10
ZZIIP,980,464.19892965460826,JPM,BUY,20
82HK0,983,867.9462191343587,GOOG,SELL,10
TBKNJ,583,888.6220193640072,AMZN,BUY,5
MD86P,43,357.69424775267333,MSFT,SELL,10
9LEZN,330,950.6964319752054,NVDA,BUY,1
P3OR5,735,580.8014410673884,AMZN,SELL,20
TVAPS,427,904.2527022916946,META,BUY,5
HVP3F,835,805.5524413581708,JPM,SELL,10
ZFONS,712,240.48561026820394,META,SELL,1
JFV36,857,872.4071258029666,TSLA,SELL,10
DVH04,917,672.3836714067169,GOOG,BUY,1
DTJJ6,284,457.3329666863554,META,BUY,5
T54E7,129,685.705020554007,NVDA,BUY,1
LM6DZ,786,855.2552386590294,MSFT,BUY,10
2IUH5,222,982.24924690183,GOOG,SELL,10
45CDB,458,454.34285639195315,MSFT,BUY,30
H5A5L,487,645.647346546755,AMZN,SELL,20
1K9NX,373,699.0281036642244,NVDA,BUY,20
ZYBNT,332,373.319812454601,NVDA,SELL,1
KYJYE,495,297.36392028988917,JPM,BUY,5
